worldwide_gross,production_budget,title_year,aspect_ratio,duration,cast_total_facebook_likes,imdb_score,movie_title
257878294.0,40000000.0,2013,2.35,138.0,83012.0,7.3,American Hustle 
189714544.0,40000000.0,2003,1.85,94.0,7014.0,5.8,Cheaper by the Dozen 
457507776.0,40000000.0,2014,2.35,89.0,32325.0,6.4,Lucy 
149804632.0,40000000.0,2013,2.35,121.0,1261.0,7.6,Lone Survivor 
332000000.0,40000000.0,1989,1.85,108.0,3660.0,7.8,Back to the Future Part II 
177835231.0,40000000.0,1999,2.35,105.0,2129.0,6.4,Double Jeopardy 
167851995.0,40000000.0,2003,1.85,84.0,22935.0,4.1,Spy Kids 3-D: Game Over 
152266007.0,40000000.0,1996,2.35,149.0,31349.0,7.4,A Time to Kill 
132440066.0,40000000.0,1992,2.35,128.0,16751.0,7.2,A League of Their Own 
97470701.0,40000000.0,2013,2.35,128.0,16911.0,7.5,42 
126646119.0,40000000.0,2009,1.85,123.0,13321.0,7.0,Julie & Julia 
181053657.0,40000000.0,2009,2.35,129.0,318.0,6.4,He's Just Not That Into You 
124246152.0,40000000.0,2016,2.35,102.0,5178.0,5.9,Ride Along 2 
178710620.0,40000000.0,2006,1.85,89.0,5855.0,5.1,Scary Movie 4 
106511453.0,40000000.0,2015,1.85,107.0,12556.0,6.0,Get Hard 
161838076.0,40000000.0,2000,2.35,116.0,600.0,5.5,Scream 3 
244088654.0,40000000.0,1990,1.37,118.0,3986.0,7.4,Back to the Future Part III 
141208010.0,40000000.0,2014,1.85,109.0,16179.0,5.7,Dumb and Dumber To 
195111193.0,40000000.0,2014,2.35,109.0,2357.0,6.0,The Other Woman 
215862692.0,40000000.0,1992,1.85,155.0,42220.0,7.5,Bram Stoker's Dracula 
120612565.0,40000000.0,2006,2.35,120.0,24300.0,7.3,Eight Below 
128792135.0,40000000.0,1999,1.85,139.0,36810.0,7.3,The Talented Mr. Ripley 
197232734.0,40000000.0,2015,1.85,121.0,36010.0,7.2,The Intern 
75505856.0,40000000.0,1992,2.35,117.0,2144.0,7.8,The Last of the Mohicans 
124823094.0,40000000.0,2004,1.85,178.0,5074.0,7.7,Ray 
161513754.0,40000000.0,2015,2.35,142.0,16944.0,7.6,Bridge of Spies 
150886329.0,40000000.0,2008,2.35,90.0,6775.0,6.6,Vantage Point 
91729503.0,40000000.0,2009,1.85,105.0,28928.0,7.1,"I Love You, Man "
70836296.0,40000000.0,2001,1.85,114.0,2842.0,5.9,Shallow Hal 
205400000.0,40000000.0,1991,2.35,206.0,698.0,8.0,JFK 
137047376.0,40000000.0,2006,1.85,99.0,19334.0,4.6,Big Momma's House 2 
145238250.0,40000000.0,2001,2.35,123.0,43917.0,6.1,The Mexican 
187384627.0,40000000.0,2009,2.35,82.0,303717.0,5.2,The Final Destination 
139474906.0,40000000.0,2009,2.35,102.0,7009.0,6.4,17 Again 
91455875.0,40000000.0,2010,1.85,114.0,2091.0,6.4,Get Him to the Greek 
141484812.0,40000000.0,2003,1.85,98.0,22318.0,5.8,Gothika 
58855732.0,40000000.0,2001,2.35,106.0,2544.0,6.4,Behind Enemy Lines 
87145086.0,40000000.0,2011,2.35,118.0,13943.0,7.3,The Lincoln Lawyer 
118097882.0,40000000.0,2004,1.85,106.0,2325.0,6.1,Shall We Dance 
74156610.0,40000000.0,2013,2.35,89.0,3361.0,5.9,Escape from Planet Earth 
71743823.0,40000000.0,1998,2.35,108.0,8610.0,6.1,Small Soldiers 
87949859.0,40000000.0,1997,1.85,98.0,7039.0,5.2,Spawn 
105945357.0,40000000.0,2014,2.35,116.0,30571.0,6.3,Horrible Bosses 2 
75389090.0,40000000.0,2002,1.85,131.0,17152.0,7.7,The Count of Monte Cristo 
104407366.0,40000000.0,2006,2.35,130.0,63986.0,8.5,The Prestige 
114830111.0,40000000.0,2006,2.35,99.0,18693.0,6.8,The Lake House 
127234389.0,40000000.0,2010,2.35,107.0,4243.0,6.4,Predators 
55249159.0,40000000.0,2012,1.85,105.0,9069.0,6.6,The Odd Life of Timothy Green 
191200000.0,40000000.0,1987,2.35,130.0,1233.0,6.7,The Living Daylights 
121032272.0,40000000.0,2006,1.85,139.0,848.0,7.8,Apocalypto 
146300356.0,40000000.0,2007,1.85,95.0,2787.0,6.5,Music and Lyrics 
49851591.0,40000000.0,1986,2.35,116.0,2179.0,5.9,Legal Eagles 
92111551.0,40000000.0,2004,2.35,96.0,41293.0,6.6,Secret Window 
92256918.0,40000000.0,2005,2.35,104.0,1274.0,6.5,The Skeleton Key 
65282732.0,40000000.0,2014,2.35,134.0,2281.0,6.9,Jersey Boys 
106548738.0,40000000.0,2008,2.35,101.0,4298.0,5.8,Made of Honor 
45916769.0,40000000.0,1997,2.35,135.0,16762.0,7.1,The Rainmaker 
44948240.0,40000000.0,1992,2.35,106.0,519.0,6.0,Medicine Man 
58250151.0,40000000.0,1997,1.85,155.0,37570.0,7.2,Amistad 
86760995.0,40000000.0,2014,2.35,136.0,28927.0,6.1,A Million Ways to Die in the West 
155011165.0,40000000.0,2011,2.35,92.0,3074.0,5.9,Final Destination 5 
50071069.0,40000000.0,2005,2.35,104.0,1827.0,6.2,Fever Pitch 
128884494.0,40000000.0,2007,2.35,102.0,4324.0,4.7,Aliens vs. Predator: Requiem 
126069509.0,40000000.0,2014,1.85,94.0,1488.0,5.1,Sex Tape 
95989590.0,40000000.0,2011,2.35,111.0,4486.0,6.2,Scream 4 
38087756.0,40000000.0,1994,1.85,95.0,4634.0,5.2,Ri¢hie Ri¢h 
90717684.0,40000000.0,2000,1.85,103.0,26938.0,5.5,Autumn in New York 
101162106.0,40000000.0,2011,2.35,109.0,390.0,7.0,Paul 
41294674.0,40000000.0,2012,2.35,95.0,1070.0,5.8,The Guilt Trip 
72295262.0,40000000.0,2011,2.35,112.0,3432.0,6.4,Colombiana 
96398826.0,40000000.0,1999,2.35,123.0,12970.0,6.5,8MM 
51867723.0,40000000.0,2000,1.85,94.0,1238.0,4.7,Hanging Up 
34416893.0,40000000.0,1991,2.35,140.0,3044.0,7.2,The Doors 
53864342.0,40000000.0,1999,1.85,102.0,2913.0,5.8,Mickey Blue Eyes 
55696705.0,40000000.0,2000,1.85,123.0,23920.0,7.2,Pay It Forward 
49686263.0,40000000.0,2008,2.35,102.0,3239.0,5.7,Drillbit Taylor 
55247881.0,40000000.0,2011,2.35,129.0,15595.0,6.9,Extremely Loud & Incredibly Close 
31835600.0,40000000.0,1994,1.85,93.0,2711.0,6.0,The Shadow 
59795070.0,40000000.0,2010,2.35,107.0,621.0,6.5,Morning Glory 
46666955.0,40000000.0,2005,2.35,117.0,3969.0,5.0,Get Rich or Die Tryin' 
30199105.0,40000000.0,2000,2.35,116.0,3753.0,5.7,The Art of War 
69807260.0,40000000.0,2013,1.85,113.0,36009.0,6.4,Grudge Match 
40435694.0,40000000.0,2000,2.35,107.0,4565.0,5.1,Bless the Child 
31670620.0,40000000.0,2005,2.35,135.0,5917.0,7.0,Rent 
28544120.0,40000000.0,1999,1.85,90.0,1335.0,5.3,The Out-of-Towners 
27682712.0,40000000.0,1996,2.35,99.0,10469.0,4.4,The Island of Dr. Moreau 
27053815.0,40000000.0,2001,2.35,104.0,2888.0,4.7,The Musketeer 
78269970.0,40000000.0,2008,1.85,115.0,77823.0,6.7,The Other Boleyn Girl 
65754228.0,40000000.0,2001,1.85,119.0,29484.0,6.7,Sweet November 
24172899.0,40000000.0,1994,1.85,128.0,3126.0,6.1,Renaissance Man 
38172500.0,40000000.0,1981,2.35,100.0,931.0,7.4,Quest for Fire 
22433915.0,40000000.0,2002,2.35,108.0,34377.0,6.2,City by the Sea 
22365133.0,40000000.0,1999,1.85,128.0,3821.0,5.9,At First Sight 
46176322.0,40000000.0,2004,2.35,84.0,5039.0,4.0,Torque 
47085064.0,40000000.0,2009,1.85,87.0,24770.0,7.8,Fantastic Mr. Fox 
37750754.0,40000000.0,1995,2.35,131.0,18913.0,4.6,Showgirls 
20278055.0,40000000.0,1996,1.85,111.0,17877.0,6.2,City Hall 
25693998.0,40000000.0,2012,2.35,107.0,1702.0,6.5,Big Miracle 
169590606.0,40000000.0,2012,2.35,114.0,7099.0,7.6,The Impossible 
20790486.0,40000000.0,2012,2.35,91.0,222.0,5.9,A Thousand Words 
60862471.0,40000000.0,2006,1.85,123.0,7243.0,6.4,Marie Antoinette 
19417182.0,40000000.0,2000,2.35,102.0,14463.0,5.1,Get Carter 
14942422.0,40000000.0,1995,1.85,101.0,14008.0,5.9,Kiss of Death 
14448589.0,40000000.0,2002,2.35,103.0,12566.0,5.8,Life or Something Like It 
14375181.0,40000000.0,1987,1.85,107.0,3374.0,4.2,Ishtar 
14358033.0,40000000.0,1992,2.35,99.0,2125.0,5.9,Memoirs of an Invisible Man 
39753957.0,40000000.0,2009,2.35,109.0,20503.0,5.9,Cirque du Freak: The Vampire's Assistant 
21215882.0,40000000.0,2004,1.85,91.0,3974.0,4.8,New York Minute 
13508635.0,40000000.0,1999,1.85,106.0,4327.0,6.3,The Deep End of the Ocean 
35195939.0,40000000.0,2004,1.85,103.0,3639.0,6.2,Alfie 
13208023.0,40000000.0,2002,2.35,101.0,4262.0,3.3,Feardotcom 
12345883.0,40000000.0,2008,2.35,100.0,4103.0,6.5,Soul Men 
13644292.0,40000000.0,2015,2.35,115.0,1686.0,5.8,The Gunman 
10717421.0,40000000.0,1999,1.85,83.0,4024.0,4.1,Universal Soldier: The Return 
17033431.0,40000000.0,2009,2.35,108.0,14127.0,6.8,Pandorum 
10070651.0,40000000.0,2003,1.85,89.0,3096.0,5.8,Duplex 
7000000.0,40000000.0,1980,2.35,119.0,1883.0,4.7,Raise the Titanic 
26738000.0,40000000.0,2015,1.85,159.0,554.0,8.4,Baahubali: The Beginning 
7974607.0,40000000.0,2001,1.85,102.0,2664.0,6.2,Impostor 
33175076.0,40000000.0,2015,2.35,110.0,12876.0,6.0,Victor Frankenstein 
12624471.0,40000000.0,2002,2.35,93.0,4123.0,4.5,Extreme Ops 
16172200.0,40000000.0,2001,2.35,84.0,1149.0,5.8,Just Visiting 
88069880.0,40000000.0,2013,1.85,126.0,12286.0,7.0,Snowpiercer 
32030610.0,40000000.0,2007,2.35,107.0,11623.0,7.3,Sunshine 
14938149.0,40000000.0,1994,1.85,111.0,2612.0,7.3,The Hudsucker Proxy 
915840.0,40000000.0,2008,1.85,94.0,2449.0,4.4,Delgo 
7729552.0,40000000.0,2007,2.35,101.0,504.0,6.9,The Hunting Party 
20722450.0,40000000.0,2006,2.35,93.0,15638.0,5.1,Alex Rider: Operation Stormbreaker 
119627047.0,40000000.0,2008,2.35,150.0,2172.0,7.4,Red Cliff 
463730.0,40000000.0,2004,1.85,93.0,5240.0,5.7,The Last Shot 
38899792.0,40000000.0,2007,2.35,113.0,6267.0,7.1,The Warlords 
27000381.0,40000000.0,2011,1.85,90.0,3243.0,6.8,A Monster in Paris 
155403.0,40000000.0,2014,2.126682901820047,88.0,196.0,6.4,Dragon Nest: Warriors' Dawn 
102332135.0,39000000.0,2009,2.35,107.0,568.0,7.1,The Time Traveler's Wife 
59950623.0,39000000.0,1983,2.35,125.0,2329.0,4.9,Superman III 
69538833.0,39000000.0,2007,1.85,102.0,1930.0,5.6,Because I Said So 
81150788.0,39000000.0,2012,1.85,87.0,4774.0,7.0,Frankenweenie 
37956589.0,39000000.0,1996,2.35,93.0,2176.0,5.7,Sgt. Bilko 
40319440.0,39000000.0,2005,2.35,119.0,2853.0,8.0,Serenity 
6429865.0,39000000.0,2004,2.35,110.0,2972.0,5.3,Against the Ropes 
182365114.0,38000000.0,2002,2.35,108.0,4251.0,6.1,Sweet Home Alabama 
205298907.0,38000000.0,2009,2.35,96.0,22436.0,6.5,The Ugly Truth 
119721296.0,38000000.0,2002,1.85,100.0,18291.0,5.1,Spy Kids 2: Island of Lost Dreams 
120000000.0,38000000.0,1994,2.35,118.0,6427.0,6.6,Star Trek: Generations 
107597242.0,38000000.0,2015,1.85,94.0,3552.0,4.4,Paul Blart: Mall Cop 2 
61894591.0,38000000.0,2012,2.35,115.0,216.0,8.3,The Hunt 
116809717.0,38000000.0,2011,2.35,120.0,36062.0,6.9,Water for Elephants 
73956241.0,38000000.0,1999,1.85,146.0,20516.0,7.6,The Hurricane 
94763758.0,38000000.0,2013,2.35,127.0,17551.0,6.4,Riddick 
57753825.0,38000000.0,2001,2.35,123.0,2912.0,6.2,Heartbreakers 
50970660.0,38000000.0,2002,2.35,115.0,3770.0,5.6,Enough 
110678636.0,38000000.0,2016,2.35,112.0,19974.0,5.2,The 5th Wave 
98230839.0,38000000.0,2013,2.35,123.0,37206.0,8.1,Rush 
29544532.0,38000000.0,2001,1.85,102.0,1440.0,5.6,Angel Eyes 
24515990.0,38000000.0,2001,1.85,98.0,2765.0,5.5,Joe Somebody 
58394308.0,38000000.0,1999,2.35,133.0,42344.0,6.7,The Ninth Gate 
17378193.0,38000000.0,1996,2.35,118.0,24547.0,6.1,Extreme Measures 
19317765.0,38000000.0,2001,2.35,105.0,1265.0,6.2,Rock Star 
27501814.0,38000000.0,1982,2.35,109.0,1757.0,8.2,The Thing 
10229300.0,38000000.0,1996,2.35,129.0,16237.0,6.6,White Squall 
17830244.0,38000000.0,2008,2.35,90.0,15494.0,6.5,City of Ember 
6504442.0,38000000.0,1997,2.35,118.0,74.0,6.4,Switchback 
623374.0,38000000.0,2001,2.35,110.0,2120.0,5.2,Texas Rangers 
5473041.0,38000000.0,2007,1.85,97.0,4900.0,4.8,Virgin Territory 
120925697.0,37500000.0,2012,2.35,110.0,13396.0,5.7,What to Expect When You're Expecting 
58792011.0,37500000.0,2012,1.85,144.0,427.0,7.1,The Master 
9813309.0,37500000.0,2008,2.35,130.0,5162.0,7.3,The Express 
267816276.0,37000000.0,2013,2.35,118.0,3425.0,7.0,We're the Millers 
173567581.0,37000000.0,2015,2.35,133.0,15106.0,7.7,Creed 
152566881.0,37000000.0,2010,2.35,150.0,14296.0,7.6,The Town 
168167798.0,37000000.0,2008,1.85,96.0,36093.0,7.0,Burn After Reading 
101857425.0,37000000.0,2008,2.35,96.0,18178.0,6.0,Nim's Island 
99595932.0,37000000.0,2016,2.35,110.0,4882.0,6.1,How to Be Single 
55909910.0,37000000.0,2010,2.35,107.0,14483.0,5.6,Cop Out 
97143987.0,37000000.0,2011,2.35,114.0,19904.0,6.0,The Rite 
67029956.0,37000000.0,2008,2.35,81.0,2268.0,4.5,Space Chimps 
48446802.0,37000000.0,1999,2.35,188.0,1906.0,8.0,Magnolia 
24935799.0,37000000.0,2015,1.85,105.0,44037.0,5.4,Aloha 
15000000.0,36500000.0,2009,2.126682901820047,115.0,599.0,5.3,Obitaemyy ostrov 
102226631.0,36000000.0,2002,1.85,116.0,20970.0,7.0,John Q 
117448157.0,36000000.0,1999,1.85,93.0,2986.0,6.3,Blue Streak 
160000000.0,36000000.0,1983,2.35,121.0,762.0,6.2,Never Say Never Again 
65967750.0,36000000.0,2010,1.85,101.0,1272.0,6.4,Hot Tub Time Machine 
50159144.0,36000000.0,1997,2.35,93.0,1874.0,6.9,Breakdown 
57824533.0,36000000.0,2014,1.85,107.0,13904.0,6.4,Dolphin Tale 2 
43797731.0,36000000.0,2003,2.35,109.0,16611.0,6.1,A Man Apart 
23360779.0,36000000.0,2000,2.35,124.0,10838.0,5.7,Reindeer Games 
14378353.0,36000000.0,1999,2.35,127.0,2393.0,6.8,Snow Falling on Cedars 
13052741.0,36000000.0,1996,1.85,130.0,3968.0,6.7,Ghosts of Mississippi 
12532777.0,36000000.0,1997,2.35,106.0,1942.0,7.8,Gattaca 
2954405.0,36000000.0,2000,1.85,95.0,2928.0,5.3,Isn't She Great 
156835197.0,36000000.0,2015,2.35,105.0,615.0,7.2,Ip Man 3 
4020990.0,36000000.0,2011,2.35,102.0,3497.0,5.9,There Be Dragons 
38283765.0,35200000.0,2003,1.85,95.0,4537.0,5.4,Head of State 
305705794.0,35000000.0,2009,1.85,129.0,3389.0,7.7,The Blind Side 
411348924.0,35000000.0,1989,1.85,126.0,2725.0,7.6,Batman 
310332636.0,35000000.0,1999,2.35,95.0,47203.0,6.6,Austin Powers: The Spy Who Shagged Me 
252276928.0,35000000.0,2010,2.35,110.0,25964.0,7.7,True Grit 
319700000.0,35000000.0,1992,2.35,121.0,1446.0,6.7,Lethal Weapon 3 
175361578.0,35000000.0,2013,2.35,120.0,5826.0,5.7,Identity Thief 
326073155.0,35000000.0,2006,2.35,109.0,23923.0,6.8,The Devil Wears Prada 
212417601.0,35000000.0,2011,2.35,106.0,18669.0,6.9,Horrible Bosses 
197692062.0,35000000.0,2001,1.85,88.0,4499.0,5.4,Spy Kids 
140561831.0,35000000.0,2015,2.35,129.0,1450.0,6.3,Trainwreck 
114962525.0,35000000.0,2013,2.35,125.0,19809.0,7.5,Saving Mr. Banks 
139000000.0,35000000.0,1979,2.35,143.0,16007.0,6.4,Star Trek: The Motion Picture 
157852532.0,35000000.0,2008,2.35,123.0,25661.0,6.8,21 
218535708.0,35000000.0,2008,2.35,101.0,1026.0,6.1,What Happens in Vegas 
182291969.0,35000000.0,1991,2.35,128.0,24006.0,7.3,Cape Fear 
231716374.0,35000000.0,1996,1.85,162.0,15912.0,7.4,The English Patient 
102115888.0,35000000.0,2005,1.85,105.0,2689.0,5.9,Guess Who 
90221182.0,35000000.0,2012,2.35,134.0,1050.0,6.2,This Is 40 
126204977.0,35000000.0,1997,2.35,138.0,19129.0,8.3,L.A. Confidential 
83109359.0,35000000.0,2005,2.35,100.0,2968.0,6.2,Sky High 
83226569.0,35000000.0,1997,1.85,90.0,23504.0,6.3,In & Out 
85911226.0,35000000.0,2000,2.35,109.0,2474.0,6.3,The Cell 
113354449.0,35000000.0,1995,2.35,108.0,1715.0,5.8,Species 
65063726.0,35000000.0,2006,1.85,75.0,13125.0,5.6,The Benchwarmers 
60376247.0,35000000.0,2010,2.35,123.0,2259.0,7.2,Secretariat 
56968169.0,35000000.0,1998,1.85,132.0,29265.0,6.4,The Man in the Iron Mask 
146595891.0,35000000.0,2011,2.35,109.0,20956.0,6.6,Friends with Benefits 
104444374.0,35000000.0,2016,2.35,92.0,17860.0,6.0,Neighbors 2: Sorority Rising 
96096018.0,35000000.0,2007,2.35,87.0,16571.0,6.3,TMNT 
53293628.0,35000000.0,2003,1.85,109.0,4231.0,6.9,Radio 
95104304.0,35000000.0,2009,1.85,88.0,53370.0,5.4,Old Dogs 
48169910.0,35000000.0,1992,1.85,202.0,20143.0,7.7,Malcolm X 
89102315.0,35000000.0,2009,2.35,92.0,2184.0,6.6,Underworld: Rise of the Lycans 
58894863.0,35000000.0,2005,2.35,98.0,4879.0,5.9,Must Love Dogs 
70187088.0,35000000.0,2007,2.35,91.0,52566.0,5.3,License to Wed 
65303052.0,35000000.0,1997,2.35,147.0,56014.0,7.8,Donnie Brasco 
85761789.0,35000000.0,2008,2.35,103.0,16249.0,5.4,Max Payne 
103787401.0,35000000.0,2002,1.85,100.0,17902.0,6.7,Resident Evil 
77392139.0,35000000.0,2004,1.85,104.0,41701.0,6.2,The Ladykillers 
65084116.0,35000000.0,2011,1.85,112.0,2371.0,5.9,Something Borrowed 
46309644.0,35000000.0,2006,2.35,101.0,966.0,6.8,The Nativity Story 
165103952.0,35000000.0,2011,2.35,109.0,34011.0,6.7,In Time 
75281179.0,35000000.0,2010,2.35,104.0,3356.0,5.3,The Back-up Plan 
84606030.0,35000000.0,2011,2.35,137.0,36258.0,6.6,J. Edgar 
45680201.0,35000000.0,2015,2.35,87.0,1679.0,5.1,Hot Pursuit 
50359876.0,35000000.0,2015,2.35,123.0,13371.0,7.1,Concussion 
115476509.0,35000000.0,2004,1.85,98.0,28027.0,7.3,Closer 
99423000.0,35000000.0,1994,2.35,102.0,5443.0,3.8,Street Fighter 
33422806.0,35000000.0,2001,2.35,95.0,2643.0,4.8,Black Knight 
33500620.0,35000000.0,1976,1.85,102.0,677.0,7.3,The Bad News Bears 
111854182.0,35000000.0,2002,1.85,150.0,1075.0,8.5,The Pianist 
68712365.0,35000000.0,2001,2.35,122.0,41636.0,6.8,From Hell 
77220596.0,35000000.0,2008,2.35,112.0,3185.0,6.2,Mirrors 
30307804.0,35000000.0,2002,2.35,101.0,3001.0,5.2,Queen of the Damned 
97799865.0,35000000.0,2010,2.35,109.0,855.0,6.1,Nanny McPhee Returns 
52649951.0,35000000.0,2008,2.35,101.0,3612.0,6.2,Untraceable 
54768418.0,35000000.0,1990,1.37,103.0,4722.0,6.2,Predator 2 
86648359.0,35000000.0,2011,2.35,106.0,561.0,5.0,Abduction 
27107960.0,35000000.0,1980,2.35,111.0,2603.0,6.4,Flash Gordon 
73026302.0,35000000.0,2008,1.85,82.0,3266.0,4.5,Superhero Movie 
26613620.0,35000000.0,1999,2.35,112.0,5709.0,6.6,Blast from the Past 
35426759.0,35000000.0,2012,2.35,101.0,2471.0,5.1,Alex Cross 
37066129.0,35000000.0,2004,2.35,102.0,3592.0,6.2,Jersey Girl 
25078937.0,35000000.0,1997,1.85,155.0,19689.0,6.6,Midnight in the Garden of Good and Evil 
28391473.0,35000000.0,1992,2.35,140.0,1394.0,6.6,Hoffa 
22913677.0,35000000.0,2004,1.85,96.0,17292.0,6.3,Ella Enchanted 
31393201.0,35000000.0,2012,2.35,91.0,24669.0,6.5,Premium Rush 
34480045.0,35000000.0,2013,2.35,109.0,2073.0,6.2,Broken City 
64188387.0,35000000.0,2005,1.85,76.0,1908.0,5.6,Valiant 
33422485.0,35000000.0,2000,2.35,107.0,22974.0,7.4,Wonder Boys 
20606053.0,35000000.0,2007,2.35,120.0,1082.0,6.7,Walk Hard: The Dewey Cox Story 
29882645.0,35000000.0,2002,2.35,125.0,3142.0,6.5,The Four Feathers 
39340177.0,35000000.0,2010,1.85,92.0,6327.0,3.8,Furry Vengeance 
15471969.0,35000000.0,2012,1.85,93.0,1361.0,5.2,Bait 
63211088.0,35000000.0,2007,2.35,92.0,32875.0,6.2,Lions for Lambs 
14471440.0,35000000.0,1991,2.35,115.0,1290.0,5.7,Flight of the Intruder 
61721826.0,35000000.0,2011,1.85,139.0,13021.0,6.7,The Tree of Life 
13264986.0,35000000.0,2001,1.85,94.0,1668.0,6.0,American Outlaws 
12506188.0,35000000.0,2006,1.85,83.0,5022.0,4.2,Zoom 
24405825.0,35000000.0,2001,2.35,111.0,19805.0,6.8,The Shipping News 
31878891.0,35000000.0,2009,2.35,100.0,5890.0,7.3,The Young Victoria 
18376443.0,35000000.0,2014,1.85,109.0,1458.0,5.7,Sabotage 
10319915.0,35000000.0,1998,2.35,91.0,1352.0,4.8,Knock Off 
12254746.0,35000000.0,2009,2.35,101.0,1947.0,5.5,Whiteout 
12819501.0,35000000.0,2015,2.35,91.0,1564.0,5.4,Unfinished Business 
15461638.0,35000000.0,2006,1.85,96.0,24640.0,7.3,The Fountain 
61173364.0,35000000.0,2015,2.35,123.0,23031.0,7.4,The Walk 
27480015.0,35000000.0,2013,2.35,141.0,301.0,7.1,Mandela: Long Walk to Freedom 
10157534.0,35000000.0,2008,2.35,103.0,6563.0,6.0,Punisher: War Zone 
42064105.0,35000000.0,2006,2.35,117.0,3611.0,6.9,A Good Year 
16830252.0,35000000.0,2002,1.85,114.0,1005.0,6.3,Femme Fatale 
6448817.0,35000000.0,1997,2.35,101.0,1993.0,4.6,Warriors of Virtue 
4651977.0,35000000.0,1992,2.35,114.0,4334.0,6.9,Radio Flyer 
2221994.0,35000000.0,1997,2.35,121.0,3125.0,6.4,Smilla's Sense of Snow 
2000000.0,35000000.0,2012,2.35,105.0,23122.0,5.7,Playing for Keeps 
1500000.0,35000000.0,1980,2.35,156.0,1573.0,8.4,Lion of the Desert 
630779.0,35000000.0,1999,2.35,148.0,5.0,6.8,Ride with the Devil 
17967746.0,35000000.0,2012,2.35,96.0,14978.0,5.5,Stolen 
19282590.0,35000000.0,2006,2.35,93.0,5377.0,5.7,Bandidas 
11106.0,35000000.0,2015,2.126682901820047,109.0,1982.0,4.5,The Lovers 
62831715.0,34800000.0,2011,2.35,89.0,843.0,4.9,The Darkest Hour 
348319861.0,34000000.0,2014,2.35,113.0,1783.0,6.8,The Maze Runner 
63802928.0,34000000.0,2015,2.35,128.0,3386.0,7.1,The Longest Ride 
32014993.0,34000000.0,1993,2.35,139.0,1068.0,7.2,The Age of Innocence 
11263966.0,34000000.0,1999,2.35,102.0,1274.0,5.2,Chill Factor 
10672566.0,34000000.0,1999,1.85,109.0,52621.0,5.3,The Astronaut's Wife 
6543194.0,34000000.0,2000,2.35,114.0,1778.0,5.6,I Dreamed of Africa 
10392666.0,34000000.0,2013,2.35,85.0,369.0,6.3,Thunder and the House of Magic 
236500000.0,33000000.0,1992,2.35,138.0,14619.0,7.6,A Few Good Men 
173559438.0,33000000.0,2000,1.85,99.0,1790.0,5.1,Big Momma's House 
79958599.0,33000000.0,2001,2.35,101.0,5942.0,5.5,Exit Wounds 
165552290.0,33000000.0,2012,2.35,99.0,4863.0,6.5,Step Up Revolution 
54533774.0,33000000.0,2004,2.35,140.0,2114.0,6.5,The Punisher 
41495213.0,33000000.0,2012,2.35,94.0,27759.0,6.5,Safe 
21621188.0,33000000.0,2008,2.35,113.0,391.0,6.0,Doomsday 
8408835.0,33000000.0,1999,2.35,124.0,13093.0,6.0,Pushing Tin 
27610873.0,33000000.0,2005,2.35,118.0,2859.0,6.8,Goal! The Dream Begins 
357687.0,33000000.0,2013,2.35,105.0,1843.0,7.1,The Young and Prodigious T.S. Spivet 
572705079.0,32500000.0,1983,2.35,134.0,13649.0,8.4,Star Wars: Episode VI - Return of the Jedi 
113019290.0,32500000.0,2008,1.85,124.0,14504.0,7.6,The Reader 
48425971.0,32500000.0,2013,2.35,89.0,74181.0,5.6,The Big Wedding 
24159934.0,32500000.0,2012,1.85,98.0,4151.0,5.6,Wanderlust 
220236410.0,32000000.0,2003,1.85,97.0,43354.0,6.9,Elf 
152036382.0,32000000.0,1996,2.35,123.0,5975.0,6.4,Phenomenon 
126539117.0,32000000.0,2013,2.35,107.0,38751.0,6.7,This Is the End 
116898028.0,32000000.0,2002,1.85,99.0,2916.0,5.1,Snow Dogs 
99296462.0,32000000.0,2006,1.85,92.0,1729.0,5.7,Nacho Libre 
59450353.0,32000000.0,1988,1.85,101.0,18734.0,7.0,Scrooged 
70587268.0,32000000.0,2010,2.35,107.0,31529.0,6.2,Takers 
140428499.0,32000000.0,2011,1.85,93.0,16034.0,7.5,Source Code 
89441732.0,32000000.0,1999,2.35,103.0,3004.0,6.2,Stigmata 
82339483.0,32000000.0,2000,2.35,129.0,36069.0,7.2,Men of Honor 
82332450.0,32000000.0,2011,2.35,113.0,3500.0,4.4,"Big Mommas: Like Father, Like Son "
36299670.0,32000000.0,1993,1.85,120.0,2054.0,7.1,Alive 
77593167.0,32000000.0,2007,2.35,98.0,10938.0,6.4,The Number 23 
94875000.0,32000000.0,1979,2.35,142.0,20201.0,5.9,1941 
39498360.0,32000000.0,2005,2.35,98.0,1400.0,6.9,Dreamer: Inspired by a True Story 
61477797.0,32000000.0,2005,1.85,96.0,12754.0,7.5,A History of Violence 
27392609.0,32000000.0,2013,2.35,100.0,32094.0,5.9,The Incredible Burt Wonderstone 
18552460.0,32000000.0,1995,1.85,107.0,29743.0,6.4,The Quick and the Dead 
29948322.0,32000000.0,2004,2.35,90.0,961.0,5.9,Laws of Attraction 
43603990.0,32000000.0,2010,2.35,102.0,2961.0,6.3,Going the Distance 
16640210.0,32000000.0,1999,2.35,121.0,13040.0,6.8,Bringing Out the Dead 
18195238.0,32000000.0,2010,2.35,119.0,2925.0,6.3,Repo Men 
4357406.0,32000000.0,1996,1.85,110.0,3864.0,5.3,Bogus 
